2015-11-04,25245
2015-11-05,25210
2015-11-06,25045
2015-11-09,24950
2015-11-10,24585
2015-11-11,24550
2015-11-12,24590
2015-11-13,24250
2015-11-16,23980
2015-11-17,24185
2015-11-18,24120
2015-11-19,24445
2015-11-20,24485
2015-11-23,24645
2015-11-24,24755
2015-11-25,24735
2015-11-26,25025
2015-11-27,24965
2015-11-30,24490
2015-12-01,24850
2015-12-02,24690
2015-12-03,24470
2015-12-04,24210
2015-12-07,24125
2015-12-08,24010
2015-12-09,24005
2015-12-10,24150
2015-12-11,24100
2015-12-14,23895
2015-12-15,23940
2015-12-16,24420
2015-12-17,24390
2015-12-18,24345
2015-12-21,24455
2015-12-22,24490
2015-12-23,24740
2015-12-24,24580
2015-12-28,24250
2015-12-29,24470
2015-12-30,24345
2016-01-04,23850
2016-01-05,24000
2016-01-06,23825
2016-01-07,23600
2016-01-08,23765
2016-01-11,23500
2016-01-12,23430
2016-01-13,23760
2016-01-14,23535
2016-01-15,23290
2016-01-18,23270
2016-01-19,23395
2016-01-20,22860
2016-01-21,22805
2016-01-25,23425
2016-01-26,23130
2016-01-27,23455
2016-01-28,23490
2016-01-29,23525
2016-02-01,23695
2016-02-03,23260
2016-02-04,23690
2016-02-05,23750
2016-02-11,23110
2016-02-12,22940
2016-02-15,23240
2016-02-16,23580
2016-02-17,23610
2016-02-18,23810
2016-02-19,23860
2016-02-23,23905
2016-02-24,23885
2016-02-25,23910
2016-02-26,23960
2016-02-29,23930
2016-03-02,24295
2016-03-03,24370
2016-03-04,24375
2016-03-07,24425
2016-03-08,24255
2016-03-09,24360
2016-03-10,24585
2016-03-11,24640
2016-03-14,24620
2016-03-15,24600
2016-03-16,24665
2016-03-17,24800
2016-03-18,24815
2016-03-21,24785
2016-03-22,24910
2016-03-23,24890
2016-03-24,24825
2016-03-25,24780
2016-03-28,24820
2016-03-29,24950
2016-03-30,25060
2016-03-31,24955
2016-04-01,24600
2016-04-04,24645
2016-04-05,24440
2016-04-06,24565
2016-04-07,24580
2016-04-08,24530
2016-04-11,24550
2016-04-12,24745
2016-04-14,25250
2016-04-15,25230
2016-04-18,25145
2016-04-19,25180
2016-04-20,25095
2016-04-21,25290
2016-04-22,25195
2016-04-25,25165
2016-04-26,25240
2016-04-27,25240
2016-04-28,24530
2016-04-29,24450
2016-05-02,24265
2016-05-03,24340
2016-05-04,24215
2016-05-09,24175
2016-05-10,24270
2016-05-11,24245
2016-05-12,24190
2016-05-13,24000
2016-05-16,24035
2016-05-17,24050
2016-05-18,23915
2016-05-19,23850
2016-05-20,23850
2016-05-23,23915
2016-05-24,23745
2016-05-25,24080
2016-05-26,24035
2016-05-27,24160
2016-05-30,24105
2016-05-31,24300
2016-06-01,24315
2016-06-02,24360
2016-06-03,24400
2016-06-07,24725
2016-06-08,24975
2016-06-09,24965
2016-06-10,24865
2016-06-13,24350
2016-06-14,24270
2016-06-15,24260
2016-06-16,24075
2016-06-17,24115
2016-06-20,24450
2016-06-21,24450
2016-06-22,24590
2016-06-23,24605
2016-06-24,23815
2016-06-27,23880
2016-06-28,23940
2016-06-29,24225
2016-06-30,24400
2016-07-01,24600
2016-07-04,24685
2016-07-05,24655
2016-07-06,24160
2016-07-07,24435
2016-07-08,24310
2016-07-11,24670
2016-07-12,24670
2016-07-13,24835
2016-07-14,24880
2016-07-15,25005
2016-07-18,25050
2016-07-19,25015
2016-07-20,24970
2016-07-21,24995
2016-07-22,24980
2016-07-25,24995
2016-07-26,25215
2016-07-27,25200
2016-07-28,25135
2016-07-29,25115
2016-08-01,25320
2016-08-02,25125
2016-08-03,24805
2016-08-04,24860
2016-08-05,25130
2016-08-08,25320
2016-08-09,25515
2016-08-10,25430
2016-08-11,25460
2016-08-12,25550
2016-08-16,25535
2016-08-17,25515
2016-08-18,25700
2016-08-19,25760
2016-08-22,25610
2016-08-23,25745
2016-08-24,25625
2016-08-25,25670
2016-08-26,25570
2016-08-29,25575
2016-08-30,25680
2016-08-31,25585
2016-09-01,25520
2016-09-02,25570
2016-09-05,25895
2016-09-06,25990
2016-09-07,25940
2016-09-08,25935
2016-09-09,25630
2016-09-12,24985
2016-09-13,25075
2016-09-19,25335
2016-09-20,25375
2016-09-21,25545
2016-09-22,25770
2016-09-23,25750
2016-09-26,25665
2016-09-27,25840
2016-09-28,25765
2016-09-29,25945
2016-09-30,25665
2016-10-04,25815
2016-10-05,25800
2016-10-06,25980
2016-10-07,25900
2016-10-10,25940
2016-10-11,25580
2016-10-12,25560
2016-10-13,25335
2016-10-14,25465
2016-10-17,25505
2016-10-18,25680
2016-10-19,25710
2016-10-20,25735
2016-10-21,25610
2016-10-24,25805
2016-10-25,25765
2016-10-26,25450
2016-10-27,25565
2016-10-28,25580
2016-10-31,25530
2016-11-01,25540
2016-11-02,25205
2016-11-03,25290
2016-11-04,25200
2016-11-07,25445
2016-11-08,25500
2016-11-09,24975
2016-11-10,25470
2016-11-11,25215
2016-11-14,25015
2016-11-15,24925
2016-11-16,25015
2016-11-17,25000
2016-11-18,24990
2016-11-21,24940
2016-11-22,25225
2016-11-23,25320
2016-11-24,25190
2016-11-25,25200
2016-11-28,25275
2016-11-29,25285
2016-11-30,25410
2016-12-01,25430
2016-12-02,25250
2016-12-05,25220
2016-12-06,25525
2016-12-07,25595
2016-12-08,26030
2016-12-09,26045
2016-12-12,26010
2016-12-13,26060
2016-12-14,26085
2016-12-15,26075
2016-12-16,26140
2016-12-19,26160
2016-12-20,26220
2016-12-21,26185
2016-12-22,26170
2016-12-23,26135
2016-12-26,26185
2016-12-27,26225
2016-12-28,26310
2016-12-29,26325
2017-01-02,26415
2017-01-03,26625
2017-01-04,26655
2017-01-05,26550
2017-01-06,26665
2017-01-09,26730
2017-01-10,26695
2017-01-11,27175
2017-01-12,27245
2017-01-13,27175
2017-01-16,27025
2017-01-17,27130
2017-01-18,27115
2017-01-19,27130
2017-01-20,27090
2017-01-23,27065
2017-01-24,27070
2017-01-25,27170
2017-01-26,27390
2017-01-31,27240
2017-02-01,27320
2017-02-02,27215
2017-02-03,27235
2017-02-06,27300
2017-02-07,27275
2017-02-08,27145
2017-02-09,27185
2017-02-10,27235
2017-02-13,27250
2017-02-14,27175
2017-02-15,27260
2017-02-16,27245
